[2026-06-22T21:10:00.040Z] GET http://localhost:8765/images/gallery/ADA00755.jpg → 200 (17ms, 3989484B)
[2026-06-22T21:10:00.041Z] GET http://localhost:8765/images/gallery/ADA00534.jpg → 200 (16ms, 10657525B)
[2026-06-22T21:10:00.041Z] GET http://localhost:8765/images/gallery/ADA_8004.jpg → 200 (17ms, 1905947B)
[2026-06-22T21:10:00.041Z] GET http://localhost:8765/images/gallery/ADA01195.jpg → 200 (16ms, 5660405B)
[2026-06-22T21:10:00.041Z] GET http://localhost:8765/images/gallery/ADA01444.jpg → 200 (26ms, 7387500B)
[2026-06-22T21:10:00.042Z] GET http://localhost:8765/js/main.js?v=6 → 200 (16ms, 13516B)
[2026-06-22T21:10:00.053Z] GET https://fonts.gstatic.com/s/cormorantgaramond/v21/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtImSqn7B6D.woff2 → 200 (1ms, 39304B)
[2026-06-22T21:10:00.053Z] GET https://fonts.gstatic.com/s/mulish/v18/1Ptvg83HX_SGhgqk3wotYKNnBQ.woff2 → 200 (2ms, 29896B)
[2026-06-22T21:10:00.053Z] GET https://fonts.gstatic.com/s/cormorantgaramond/v21/co3bmX5slCNuHLi8bLeY9MK7whWMhyjYqXtKky2F7g.woff2 → 200 (3ms, 37776B)
[2026-06-22T21:10:00.066Z] GET https://fonts.gstatic.com/s/cinzel/v26/8vIJ7ww63mVu7gt79mT7PkRXMw.woff2 → 200 (3ms, 25888B)
[2026-06-22T21:10:00.066Z] GET http://localhost:8765/images/hw-logo.png → 200 (6ms, 278177B)
